danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.794,0.711,8,-5.124,0,0.0699,0.3,0,0.0955,0.955,174.915,audio_features,1ExfPZEiahqhLyajhybFeS,spotify:track:1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,189109,4
0.691,0.828,1,-3.909,0,0.0749,0.113,0,0.358,0.678,75.519,audio_features,4KykoaJQ5UxjCpp3lYkvTE,spotify:track:4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/tracks/4KykoaJQ5UxjCpp3lYkvTE,https://api.spotify.com/v1/audio-analysis/4KykoaJQ5UxjCpp3lYkvTE,229384,4
0.709,0.45,9,-8.267,0,0.0428,0.419,0,0.241,0.873,77.986,audio_features,5BmKRyAjCnvkko7Ms00YtA,spotify:track:5BmKRyAjCnvkko7Ms00YtA,https://api.spotify.com/v1/tracks/5BmKRyAjCnvkko7Ms00YtA,https://api.spotify.com/v1/audio-analysis/5BmKRyAjCnvkko7Ms00YtA,243004,4
0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,audio_features,0nJW01T7XtvILxQgC5J7Wh,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,213827,4
0.783,0.627,2,-8.521,1,0.102,0.00756,0,0.0606,0.48,100.025,audio_features,7suB6D6uKX5DfPukdGaz0W,spotify:track:7suB6D6uKX5DfPukdGaz0W,https://api.spotify.com/v1/tracks/7suB6D6uKX5DfPukdGaz0W,https://api.spotify.com/v1/audio-analysis/7suB6D6uKX5DfPukdGaz0W,219389,4
0.522,0.413,3,-5.86,1,0.0316,0.722,0,0.0854,0.49,175.972,audio_features,7lXOqE38eCr979gp27O5wr,spotify:track:7lXOqE38eCr979gp27O5wr,https://api.spotify.com/v1/tracks/7lXOqE38eCr979gp27O5wr,https://api.spotify.com/v1/audio-analysis/7lXOqE38eCr979gp27O5wr,132640,3
0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,audio_features,3G5iN5QBqMeXx3uZPy8tgB,spotify:track:3G5iN5QBqMeXx3uZPy8tgB,https://api.spotify.com/v1/tracks/3G5iN5QBqMeXx3uZPy8tgB,https://api.spotify.com/v1/audio-analysis/3G5iN5QBqMeXx3uZPy8tgB,228720,4
0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,audio_features,2ALh2jqA7KldpHMUHvRomw,spotify:track:2ALh2jqA7KldpHMUHvRomw,https://api.spotify.com/v1/tracks/2ALh2jqA7KldpHMUHvRomw,https://api.spotify.com/v1/audio-analysis/2ALh2jqA7KldpHMUHvRomw,307014,4
0.743,0.706,5,-5.728,1,0.0535,0.0461,0,0.204,0.514,77.989,audio_features,2tCPIp83mRXvVTytTAf1W4,spotify:track:2tCPIp83mRXvVTytTAf1W4,https://api.spotify.com/v1/tracks/2tCPIp83mRXvVTytTAf1W4,https://api.spotify.com/v1/audio-analysis/2tCPIp83mRXvVTytTAf1W4,207560,4
0.717,0.544,7,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.641,139.959,audio_features,2ih2U8ttFzCjnQ5njF3SrR,spotify:track:2ih2U8ttFzCjnQ5njF3SrR,https://api.spotify.com/v1/tracks/2ih2U8ttFzCjnQ5njF3SrR,https://api.spotify.com/v1/audio-analysis/2ih2U8ttFzCjnQ5njF3SrR,244493,4
0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,audio_features,0kN8xEmgMW9mh7UmDYHlJP,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,261240,4
0.705,0.784,2,-4.351,1,0.0279,0.211,4.3e-06,0.0813,0.418,104.98,audio_features,30raivfq7rSt5nKltiHfzG,spotify:track:30raivfq7rSt5nKltiHfzG,https://api.spotify.com/v1/tracks/30raivfq7rSt5nKltiHfzG,https://api.spotify.com/v1/audio-analysis/30raivfq7rSt5nKltiHfzG,228573,4
0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,audio_features,161DnLWsx1i3u1JT05lzqU,spotify:track:161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,https://api.spotify.com/v1/audio-analysis/161DnLWsx1i3u1JT05lzqU,217867,4
0.572,0.835,2,-6.826,1,0.0516,0.337,0,0.082,0.468,150.014,audio_features,6ns0DIYkYygwMfyoTUtWjb,spotify:track:6ns0DIYkYygwMfyoTUtWjb,https://api.spotify.com/v1/tracks/6ns0DIYkYygwMfyoTUtWjb,https://api.spotify.com/v1/audio-analysis/6ns0DIYkYygwMfyoTUtWjb,257720,4
0.651,0.703,0,-8.958,0,0.0816,0.0297,0,0.0608,0.647,140.051,audio_features,6jGAh1bFnXt1Muj9zeHveZ,spotify:track:6jGAh1bFnXt1Muj9zeHveZ,https://api.spotify.com/v1/tracks/6jGAh1bFnXt1Muj9zeHveZ,https://api.spotify.com/v1/audio-analysis/6jGAh1bFnXt1Muj9zeHveZ,249444,4
0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,audio_features,7jvCeWOSnJs2N3spqobWnO,spotify:track:7jvCeWOSnJs2N3spqobWnO,https://api.spotify.com/v1/tracks/7jvCeWOSnJs2N3spqobWnO,https://api.spotify.com/v1/audio-analysis/7jvCeWOSnJs2N3spqobWnO,203123,4
0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,audio_features,3xVZYkcuWalGudeKl861wb,spotify:track:3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/tracks/3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/audio-analysis/3xVZYkcuWalGudeKl861wb,197443,4
0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,audio_features,2JUQ7mV1AHk2owXLydmN4Z,spotify:track:2JUQ7mV1AHk2owXLydmN4Z,https://api.spotify.com/v1/tracks/2JUQ7mV1AHk2owXLydmN4Z,https://api.spotify.com/v1/audio-analysis/2JUQ7mV1AHk2owXLydmN4Z,307014,4
0.482,0.548,11,-9.946,1,0.0373,0.0363,2.28e-06,0.3,0.346,76.017,audio_features,2kpoReN3MY7I0tSF902n0z,spotify:track:2kpoReN3MY7I0tSF902n0z,https://api.spotify.com/v1/tracks/2kpoReN3MY7I0tSF902n0z,https://api.spotify.com/v1/audio-analysis/2kpoReN3MY7I0tSF902n0z,284870,4
0.662,0.705,1,-6.56,0,0.0399,0.0392,2.38e-06,0.105,0.865,159.996,audio_features,6ObpR8ek44tvWefQRcSo8K,spotify:track:6ObpR8ek44tvWefQRcSo8K,https://api.spotify.com/v1/tracks/6ObpR8ek44tvWefQRcSo8K,https://api.spotify.com/v1/audio-analysis/6ObpR8ek44tvWefQRcSo8K,250080,4
0.548,0.627,9,-8.949,1,0.0409,0.0471,0,0.285,0.493,143.994,audio_features,5f7UJCMrA1VRLvbPrq1h0G,spotify:track:5f7UJCMrA1VRLvbPrq1h0G,https://api.spotify.com/v1/tracks/5f7UJCMrA1VRLvbPrq1h0G,https://api.spotify.com/v1/audio-analysis/5f7UJCMrA1VRLvbPrq1h0G,255455,4
0.696,0.553,1,-8.702,1,0.0759,0.097,3.91e-06,0.617,0.674,114.993,audio_features,4K09vJ27xCOreumtSuU6Ao,spotify:track:4K09vJ27xCOreumtSuU6Ao,https://api.spotify.com/v1/tracks/4K09vJ27xCOreumtSuU6Ao,https://api.spotify.com/v1/audio-analysis/4K09vJ27xCOreumtSuU6Ao,63060,4
0.548,0.627,9,-8.949,1,0.0409,0.0471,0,0.285,0.493,143.994,audio_features,5lka5RUbLVQGO94mKAPMRO,spotify:track:5lka5RUbLVQGO94mKAPMRO,https://api.spotify.com/v1/tracks/5lka5RUbLVQGO94mKAPMRO,https://api.spotify.com/v1/audio-analysis/5lka5RUbLVQGO94mKAPMRO,255455,4
0.552,0.733,3,-6.898,0,0.0933,0.0209,0,0.0858,0.643,143.56,audio_features,2mrZYZGmPFV3QOyYPZ1zsn,spotify:track:2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/tracks/2mrZYZGmPFV3QOyYPZ1zsn,https://api.spotify.com/v1/audio-analysis/2mrZYZGmPFV3QOyYPZ1zsn,198187,4
0.555,0.814,5,-3.927,0,0.0303,0.0993,3.7e-06,0.128,0.523,140.081,audio_features,0HasfWMrNxTjycDy9TkRtA,spotify:track:0HasfWMrNxTjycDy9TkRtA,https://api.spotify.com/v1/tracks/0HasfWMrNxTjycDy9TkRtA,https://api.spotify.com/v1/audio-analysis/0HasfWMrNxTjycDy9TkRtA,228347,4
0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,audio_features,02VBYrHfVwfEWXk5DXyf0T,spotify:track:02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/tracks/02VBYrHfVwfEWXk5DXyf0T,https://api.spotify.com/v1/audio-analysis/02VBYrHfVwfEWXk5DXyf0T,242096,4
0.651,0.703,0,-8.958,0,0.0816,0.0297,0,0.0608,0.647,140.051,audio_features,3jiKUMXqwEodB7gVv1RMZU,spotify:track:3jiKUMXqwEodB7gVv1RMZU,https://api.spotify.com/v1/tracks/3jiKUMXqwEodB7gVv1RMZU,https://api.spotify.com/v1/audio-analysis/3jiKUMXqwEodB7gVv1RMZU,249444,4
0.783,0.627,2,-8.521,1,0.102,0.00756,0,0.0606,0.48,100.025,audio_features,3a6FcTyvSf0ED3VXeH3PJ5,spotify:track:3a6FcTyvSf0ED3VXeH3PJ5,https://api.spotify.com/v1/tracks/3a6FcTyvSf0ED3VXeH3PJ5,https://api.spotify.com/v1/audio-analysis/3a6FcTyvSf0ED3VXeH3PJ5,219389,4
0.587,0.63,2,-6.054,1,0.0311,0.0389,0,0.35,0.433,76.97,audio_features,0B0tYbVp7pDQAqKDhgMeaL,spotify:track:0B0tYbVp7pDQAqKDhgMeaL,https://api.spotify.com/v1/tracks/0B0tYbVp7pDQAqKDhgMeaL,https://api.spotify.com/v1/audio-analysis/0B0tYbVp7pDQAqKDhgMeaL,281827,4
0.872,0.699,5,-5.071,0,0.0349,0.0291,0.000121,0.0639,0.934,116.033,audio_features,1GDrGx9VWaAgaekuddnLYq,spotify:track:1GDrGx9VWaAgaekuddnLYq,https://api.spotify.com/v1/tracks/1GDrGx9VWaAgaekuddnLYq,https://api.spotify.com/v1/audio-analysis/1GDrGx9VWaAgaekuddnLYq,176093,4
0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,audio_features,6Ec5LeRzkisa5KJtwLfOoW,spotify:track:6Ec5LeRzkisa5KJtwLfOoW,https://api.spotify.com/v1/tracks/6Ec5LeRzkisa5KJtwLfOoW,https://api.spotify.com/v1/audio-analysis/6Ec5LeRzkisa5KJtwLfOoW,256027,4
0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,audio_features,6HexNTb392JS071DoTGo0y,spotify:track:6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/tracks/6HexNTb392JS071DoTGo0y,https://api.spotify.com/v1/audio-analysis/6HexNTb392JS071DoTGo0y,319493,4
0.695,0.669,2,-3.447,0,0.0394,0.0881,0.0137,0.513,0.063,119.986,audio_features,221qmpQeBNV87sUjQeUTVH,spotify:track:221qmpQeBNV87sUjQeUTVH,https://api.spotify.com/v1/tracks/221qmpQeBNV87sUjQeUTVH,https://api.spotify.com/v1/audio-analysis/221qmpQeBNV87sUjQeUTVH,191520,4
0.929,0.515,5,-8.103,1,0.0629,0.427,0.596,0.226,0.589,101.009,audio_features,0y8Pu7x5jXgUjOIJvQIF5L,spotify:track:0y8Pu7x5jXgUjOIJvQIF5L,https://api.spotify.com/v1/tracks/0y8Pu7x5jXgUjOIJvQIF5L,https://api.spotify.com/v1/audio-analysis/0y8Pu7x5jXgUjOIJvQIF5L,195387,4
0.858,0.371,1,-9.117,1,0.129,0.243,0.000172,0.121,0.072,123.62,audio_features,3xMnPIvsaWwzHzqqzaihEX,spotify:track:3xMnPIvsaWwzHzqqzaihEX,https://api.spotify.com/v1/tracks/3xMnPIvsaWwzHzqqzaihEX,https://api.spotify.com/v1/audio-analysis/3xMnPIvsaWwzHzqqzaihEX,209533,4
0.732,0.69,4,-7.745,0,0.173,0.535,9.74e-05,0.191,0.635,117.161,audio_features,3XFwOQU8wxXWl8Rxj3lrOi,spotify:track:3XFwOQU8wxXWl8Rxj3lrOi,https://api.spotify.com/v1/tracks/3XFwOQU8wxXWl8Rxj3lrOi,https://api.spotify.com/v1/audio-analysis/3XFwOQU8wxXWl8Rxj3lrOi,218627,4
0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,audio_features,2Hh3ETdQKrmSI3QS0hme7g,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/tracks/2Hh3ETdQKrmSI3QS0hme7g,https://api.spotify.com/v1/audio-analysis/2Hh3ETdQKrmSI3QS0hme7g,199920,4
0.797,0.353,6,-9.931,0,0.369,0.59,0,0.102,0.0731,87.997,audio_features,0AluA5RNsa4Cx6XRhf2hWZ,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,208293,4
0.636,0.537,0,-7.902,1,0.0817,0.481,0,0.113,0.199,140.133,audio_features,5rurggqwwudn9clMdcchxT,spotify:track:5rurggqwwudn9clMdcchxT,https://api.spotify.com/v1/tracks/5rurggqwwudn9clMdcchxT,https://api.spotify.com/v1/audio-analysis/5rurggqwwudn9clMdcchxT,219453,4
0.591,0.5,11,-6.206,0,0.0529,0.22,0,0.175,0.201,145.819,audio_features,39MK3d3fonIP8Mz9oHCTBB,spotify:track:39MK3d3fonIP8Mz9oHCTBB,https://api.spotify.com/v1/tracks/39MK3d3fonIP8Mz9oHCTBB,https://api.spotify.com/v1/audio-analysis/39MK3d3fonIP8Mz9oHCTBB,231747,4
0.595,0.65,0,-6.859,0,0.0432,0.183,0.00107,0.175,0.245,144.002,audio_features,2qlBAT108lYOzlXhBxBqEv,spotify:track:2qlBAT108lYOzlXhBxBqEv,https://api.spotify.com/v1/tracks/2qlBAT108lYOzlXhBxBqEv,https://api.spotify.com/v1/audio-analysis/2qlBAT108lYOzlXhBxBqEv,195320,4
0.751,0.3,4,-9.404,0,0.0584,0.199,0.000341,0.127,0.0551,120.097,audio_features,0AAMnNeIc6CdnfNU85GwCH,spotify:track:0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/tracks/0AAMnNeIc6CdnfNU85GwCH,https://api.spotify.com/v1/audio-analysis/0AAMnNeIc6CdnfNU85GwCH,189467,4
0.765,0.552,1,-7.524,0,0.309,0.175,0,0.193,0.492,119.476,audio_features,5wG3HvLhF6Y5KTGlK0IW3J,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/tracks/5wG3HvLhF6Y5KTGlK0IW3J,https://api.spotify.com/v1/audio-analysis/5wG3HvLhF6Y5KTGlK0IW3J,194787,4
0.521,0.593,11,-8.811,0,0.464,0.44,0,0.185,0.392,129.232,audio_features,0NA5xAtDra50d0Lfs2uvoh,spotify:track:0NA5xAtDra50d0Lfs2uvoh,https://api.spotify.com/v1/tracks/0NA5xAtDra50d0Lfs2uvoh,https://api.spotify.com/v1/audio-analysis/0NA5xAtDra50d0Lfs2uvoh,230240,5
0.674,0.23,1,-10.363,0,0.203,0.191,0,0.104,0.102,173.963,audio_features,22ykS8KWpd2r4zcRZ0XMK5,spotify:track:22ykS8KWpd2r4zcRZ0XMK5,https://api.spotify.com/v1/tracks/22ykS8KWpd2r4zcRZ0XMK5,https://api.spotify.com/v1/audio-analysis/22ykS8KWpd2r4zcRZ0XMK5,211920,4
0.804,0.539,7,-5.949,0,0.0391,0.0972,0,0.347,0.12,111.975,audio_features,1pacwLXyRO47ka0v6LTIiY,spotify:track:1pacwLXyRO47ka0v6LTIiY,https://api.spotify.com/v1/tracks/1pacwLXyRO47ka0v6LTIiY,https://api.spotify.com/v1/audio-analysis/1pacwLXyRO47ka0v6LTIiY,188587,4
0.716,0.613,1,-6.018,0,0.0522,0.391,0,0.0813,0.157,97.914,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
0.667,0.648,2,-5.117,1,0.284,0.175,0.000155,0.147,0.254,87.975,audio_features,4WuOWVnAqvEQxgSRrspBgt,spotify:track:4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/tracks/4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/audio-analysis/4WuOWVnAqvEQxgSRrspBgt,207307,4
0.634,0.401,11,-11.212,0,0.0446,0.731,0.000132,0.334,0.494,150.174,audio_features,6LyAwkJsHlW7RQ8S1cYAtM,spotify:track:6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/tracks/6LyAwkJsHlW7RQ8S1cYAtM,https://api.spotify.com/v1/audio-analysis/6LyAwkJsHlW7RQ8S1cYAtM,166093,4
0.901,0.464,5,-9.789,0,0.0645,0.368,1.82e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4
0.498,0.768,8,-5.99,1,0.295,0.0821,0,0.319,0.387,177.97,audio_features,3SsJ17EnPIu1B4GZshqjIS,spotify:track:3SsJ17EnPIu1B4GZshqjIS,https://api.spotify.com/v1/tracks/3SsJ17EnPIu1B4GZshqjIS,https://api.spotify.com/v1/audio-analysis/3SsJ17EnPIu1B4GZshqjIS,189427,3
0.521,0.516,5,-8.677,0,0.285,0.128,0.000516,0.179,0.162,161.508,audio_features,1UsQe17Ef7tV1ahFqHEFR3,spotify:track:1UsQe17Ef7tV1ahFqHEFR3,https://api.spotify.com/v1/tracks/1UsQe17Ef7tV1ahFqHEFR3,https://api.spotify.com/v1/audio-analysis/1UsQe17Ef7tV1ahFqHEFR3,310960,4
0.709,0.583,5,-5.298,0,0.204,0.138,2.97e-06,0.195,0.533,116.624,audio_features,0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
0.358,0.601,5,-6.7,0,0.048,0.749,0.000407,0.313,0.497,82.513,audio_features,0YFqKxV9uNu6LUeYkLOKRS,spotify:track:0YFqKxV9uNu6LUeYkLOKRS,https://api.spotify.com/v1/tracks/0YFqKxV9uNu6LUeYkLOKRS,https://api.spotify.com/v1/audio-analysis/0YFqKxV9uNu6LUeYkLOKRS,168920,3
0.317,0.239,1,-12.036,0,0.0331,0.744,0,0.169,0.391,78.254,audio_features,4cEqoGTqPRZy76Yl3ymj3V,spotify:track:4cEqoGTqPRZy76Yl3ymj3V,https://api.spotify.com/v1/tracks/4cEqoGTqPRZy76Yl3ymj3V,https://api.spotify.com/v1/audio-analysis/4cEqoGTqPRZy76Yl3ymj3V,80467,3
0.913,0.571,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.966,audio_features,156LzfvMNKuXuiot4uzhGD,spotify:track:156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/tracks/156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/audio-analysis/156LzfvMNKuXuiot4uzhGD,265480,4
0.775,0.555,9,-7.283,0,0.154,0.177,0.00352,0.208,0.271,135.004,audio_features,0B6g379TMw0nYGXA7y5xHz,spotify:track:0B6g379TMw0nYGXA7y5xHz,https://api.spotify.com/v1/tracks/0B6g379TMw0nYGXA7y5xHz,https://api.spotify.com/v1/audio-analysis/0B6g379TMw0nYGXA7y5xHz,245240,4
0.87,0.35,1,-6.082,1,0.277,0.00661,0.000492,0.108,0.175,74.966,audio_features,2Grb4G6t9VIqo6moKUloom,spotify:track:2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/tracks/2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/audio-analysis/2Grb4G6t9VIqo6moKUloom,168347,4
0.369,0.42,3,-12.278,0,0.0674,0.303,0,0.115,0.0716,132.93,audio_features,3VFI494i8DoYzkA5boYxCw,spotify:track:3VFI494i8DoYzkA5boYxCw,https://api.spotify.com/v1/tracks/3VFI494i8DoYzkA5boYxCw,https://api.spotify.com/v1/audio-analysis/3VFI494i8DoYzkA5boYxCw,232827,4
0.677,0.703,7,-4.369,0,0.042,0.186,2.44e-05,0.109,0.182,88.01,audio_features,7qPHokLDeNrXTWrjhgudLj,spotify:track:7qPHokLDeNrXTWrjhgudLj,https://api.spotify.com/v1/tracks/7qPHokLDeNrXTWrjhgudLj,https://api.spotify.com/v1/audio-analysis/7qPHokLDeNrXTWrjhgudLj,199920,4
0.712,0.608,1,-5.985,0,0.0474,0.41,0,0.0784,0.152,97.95,audio_features,7jHi6opPq439ruUlfH90Aw,spotify:track:7jHi6opPq439ruUlfH90Aw,https://api.spotify.com/v1/tracks/7jHi6opPq439ruUlfH90Aw,https://api.spotify.com/v1/audio-analysis/7jHi6opPq439ruUlfH90Aw,221520,4
0.661,0.637,7,-5.09,0,0.334,0.193,3.79e-05,0.144,0.294,87.987,audio_features,6N2XBOrYvqeiUk3LGR1XPY,spotify:track:6N2XBOrYvqeiUk3LGR1XPY,https://api.spotify.com/v1/tracks/6N2XBOrYvqeiUk3LGR1XPY,https://api.spotify.com/v1/audio-analysis/6N2XBOrYvqeiUk3LGR1XPY,207307,4
0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,audio_features,46631VBdAu3LkySeMIHJtd,spotify:track:46631VBdAu3LkySeMIHJtd,https://api.spotify.com/v1/tracks/46631VBdAu3LkySeMIHJtd,https://api.spotify.com/v1/audio-analysis/46631VBdAu3LkySeMIHJtd,256027,4
0.67,0.729,3,-4.61,0,0.209,0.0298,0,0.15,0.328,143.067,audio_features,2N9LEu6Pf8nDcp3GjWJT1Z,spotify:track:2N9LEu6Pf8nDcp3GjWJT1Z,https://api.spotify.com/v1/tracks/2N9LEu6Pf8nDcp3GjWJT1Z,https://api.spotify.com/v1/audio-analysis/2N9LEu6Pf8nDcp3GjWJT1Z,90720,4
0.739,0.496,10,-8.358,1,0.265,0.53,2.82e-05,0.0985,0.191,93.947,audio_features,0OoNzMdPSgbkM5MkcuEZfm,spotify:track:0OoNzMdPSgbkM5MkcuEZfm,https://api.spotify.com/v1/tracks/0OoNzMdPSgbkM5MkcuEZfm,https://api.spotify.com/v1/audio-analysis/0OoNzMdPSgbkM5MkcuEZfm,174707,4
0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,audio_features,0J1kF6VdorvmLjmRJObiV1,spotify:track:0J1kF6VdorvmLjmRJObiV1,https://api.spotify.com/v1/tracks/0J1kF6VdorvmLjmRJObiV1,https://api.spotify.com/v1/audio-analysis/0J1kF6VdorvmLjmRJObiV1,319493,4
0.755,0.543,1,-7.594,0,0.321,0.157,0,0.146,0.533,119.478,audio_features,3k61DVTc0cj1SvKovTqxzA,spotify:track:3k61DVTc0cj1SvKovTqxzA,https://api.spotify.com/v1/tracks/3k61DVTc0cj1SvKovTqxzA,https://api.spotify.com/v1/audio-analysis/3k61DVTc0cj1SvKovTqxzA,194787,4
0.796,0.594,4,-6.932,0,0.0748,0.067,0.00172,0.608,0.265,111.967,audio_features,4a1fh9vJMMoRjNrBmEWoM0,spotify:track:4a1fh9vJMMoRjNrBmEWoM0,https://api.spotify.com/v1/tracks/4a1fh9vJMMoRjNrBmEWoM0,https://api.spotify.com/v1/audio-analysis/4a1fh9vJMMoRjNrBmEWoM0,167400,4
0.82,0.786,11,-3.683,0,0.171,0.0737,0.000313,0.359,0.386,110.985,audio_features,2Yt4SXIgmoaPZHGdRafp4P,spotify:track:2Yt4SXIgmoaPZHGdRafp4P,https://api.spotify.com/v1/tracks/2Yt4SXIgmoaPZHGdRafp4P,https://api.spotify.com/v1/audio-analysis/2Yt4SXIgmoaPZHGdRafp4P,222000,4
0.396,0.66,2,-7.588,1,0.177,0.0903,1.18e-05,0.309,0.463,148.563,audio_features,4mTKCa00WAZS2ag4GYwu0t,spotify:track:4mTKCa00WAZS2ag4GYwu0t,https://api.spotify.com/v1/tracks/4mTKCa00WAZS2ag4GYwu0t,https://api.spotify.com/v1/audio-analysis/4mTKCa00WAZS2ag4GYwu0t,167093,3
0.573,0.668,7,-4.356,0,0.0467,0.189,4.01e-05,0.109,0.145,87.973,audio_features,36acAPpnxmi4GoeJe1uKdv,spotify:track:36acAPpnxmi4GoeJe1uKdv,https://api.spotify.com/v1/tracks/36acAPpnxmi4GoeJe1uKdv,https://api.spotify.com/v1/audio-analysis/36acAPpnxmi4GoeJe1uKdv,199920,4
0.719,0.502,8,-8.835,0,0.234,0.257,0,0.189,0.432,136.025,audio_features,00KjOnN3U40e3lXFUOue7h,spotify:track:00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/tracks/00KjOnN3U40e3lXFUOue7h,https://api.spotify.com/v1/audio-analysis/00KjOnN3U40e3lXFUOue7h,226320,4
0.727,0.723,1,-4.94,1,0.13,0.047,0,0.366,0.286,143.119,audio_features,2VtgzixdB967bHDNu5A1nh,spotify:track:2VtgzixdB967bHDNu5A1nh,https://api.spotify.com/v1/tracks/2VtgzixdB967bHDNu5A1nh,https://api.spotify.com/v1/audio-analysis/2VtgzixdB967bHDNu5A1nh,174560,4
0.636,0.501,11,-7.26,0,0.329,0.413,0,0.339,0.196,82.309,audio_features,42k9e2hgl98IdgkXLg4pxs,spotify:track:42k9e2hgl98IdgkXLg4pxs,https://api.spotify.com/v1/tracks/42k9e2hgl98IdgkXLg4pxs,https://api.spotify.com/v1/audio-analysis/42k9e2hgl98IdgkXLg4pxs,265120,4
0.9,0.463,5,-9.82,0,0.0557,0.348,2.1e-05,0.22,0.628,108.99,audio_features,6LG2kCL9HLP0gEfv2slGuC,spotify:track:6LG2kCL9HLP0gEfv2slGuC,https://api.spotify.com/v1/tracks/6LG2kCL9HLP0gEfv2slGuC,https://api.spotify.com/v1/audio-analysis/6LG2kCL9HLP0gEfv2slGuC,203267,4
0.71,0.643,1,-6.034,0,0.0724,0.454,0,0.087,0.197,97.931,audio_features,5Ee4IyhPaOVRMc15fUOeG9,spotify:track:5Ee4IyhPaOVRMc15fUOeG9,https://api.spotify.com/v1/tracks/5Ee4IyhPaOVRMc15fUOeG9,https://api.spotify.com/v1/audio-analysis/5Ee4IyhPaOVRMc15fUOeG9,232800,4
